PROPERTY_ID,SALE_PRICE,SALE_DATE,YEAR_BUILT,EFFECTIVE_YEAR_BUILT,LATITUDE,LONGITUDE,STATE,CITY,ZIP,CENSUS_TRACT,LIVING_SQFT,LOT_SQFT,BEDROOMS,FULL_BATHS,HALF_BATHS,GARAGE_SPACES,FIREPLACE_CODE,TOTAL_POPULATION_25PLUS,MALE_BACHELORS_DEGREE,FEMALE_BACHELORS_DEGREE,PCT_BACHELORS_DEGREE,TOTAL_POPULATION,NON_HISPANIC_WHITE_POPULATION,PCT_WHITE,MEDIAN_EARNINGS_TOTAL,MEDIAN_EARNINGS_MALE,MEDIAN_EARNINGS_FEMALE,MEDIAN_HOUSEHOLD_INCOME,MEDIAN_HOME_VALUE,MEDIAN_GROSS_RENT,OWNER_OCCUPIED_UNITS,RENTER_OCCUPIED_UNITS,PCT_OWNER_OCCUPIED,OCCUPIED_UNITS,VACANT_UNITS,MEDIAN_AGE,CIVILIAN_EMPLOYED,CIVILIAN_UNEMPLOYED,UNEMPLOYMENT_RATE,POPULATION_BELOW_POVERTY,POVERTY_RATE,COUNTY_NAME,COUNTY_FIPS,VOTES_GOP,VOTES_DEM,TOTAL_VOTES,PER_GOP,PER_DEM,PER_POINT_DIFF,DEM_MARGIN,REP_MARGIN,CC_LIST_ID
90250403,98000,2016-12-19,1959,1959,42.919802,-78.748867,ny,buffalo,14225,010003,1434,5663,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
90785413,0,2014-11-19,1926,1926,40.692323,-73.903709,ny,brooklyn,11237,040900,5540,2308,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
92941221,1520000,2022-10-03,1945,1945,40.729289,-73.82024,ny,flushing,11367,077906,3434,2560,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
89728526,75000,2001-07-28,1880,1880,44.684551,-73.459927,ny,plattsburgh,12901,102200,1144,7200,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Clinton County,36019,16514,18364,35437,0.4660101024353077,0.5182154245562548,-0.0522053221209470,0.01821542455625480000,-0.03398989756469228400,
91648054,335000,2012-01-18,1953,1953,40.668287,-73.695916,ny,valley stream,11580,410600,1365,6050,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
89921070,70000,2006-03-20,2006,2006,41.944978,-73.740339,ny,stanfordville,12581,090000,3500,98881,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Dutchess County,36027,66872,81443,151122,0.4425034078426701,0.5389221953123966,-0.0964187874697264,0.03892219531239660000,-0.05749659215732988400,
91181406,122500,2014-02-21,1890,1890,43.149131,-77.594781,ny,rochester,14607,002900,2892,7885,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
91415998,440000,1999-12-23,1950,1950,40.786887,-73.63562,ny,roslyn heights,11577,302102,2299,10875,0,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
93207190,960000,2018-07-13,1996,1996,40.574162,-74.122982,ny,staten island,10306,013800,2200,4000,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond County,36085,123320,90997,216153,0.5705218063131208,0.4209842102584743,0.1495375960546464,-0.07901578974152568000,0.07052180631312077000,
93356090,260000,2010-09-21,1980,1980,41.108419,-74.13152,ny,suffern,10901,012000,1180,871,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Rockland County,36087,73186,75802,150369,0.4867093616370395,0.5041065645179525,-0.0173972028809130,0.00410656451795254900,-0.01329063836296051600,
92113571,56500,2006-12-05,1930,1930,43.089021,-75.252091,ny,utica,13501,026400,2732,7240,6,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Oneida County,36065,57180,41567,100746,0.5675659579536656,0.4125920632084648,0.1549738947452007,-0.08740793679153519000,0.06756595795366560000,
94522016,459000,2020-09-23,2017,2017,42.03985,-74.007484,ny,saugerties,12477,950400,2340,200376,3,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Ulster County,36111,37590,57970,97420,0.3858550605625128,0.5950523506466845,-0.2091972900841716,0.09505235064668449000,-0.11414493943748721000,
90644635,320000,2023-07-17,1920,1920,44.23781,-76.086219,ny,clayton,13624,060201,2113,21780,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson County,36045,25629,17307,43848,0.5844964422550629,0.3947044334975369,0.1897920087575260,-0.10529556650246308000,0.08449644225506292000,
90203547,48900,1996-07-03,1996,1996,43.045429,-78.957202,ny,grand island,14072,007303,2460,23870,4,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
92280905,220000,2023-06-08,1894,1894,43.096767,-76.430838,ny,memphis,13112,011402,2320,18000,3,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
93708362,17000,2025-08-01,1920,1920,42.315591,-77.649154,ny,hornell,14843,960900,1142,1485,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Steuben County,36101,29474,15790,46178,0.6382693057300013,0.3419377192602538,0.2963315864697475,-0.15806228073974620000,0.13826930573000130000,
92762664,744341,2005-01-12,2003,2004,40.74666,-73.905635,ny,woodside,11377,025900,2814,2043,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
90889157,548000,2004-03-04,1925,1925,40.607224,-73.974073,ny,brooklyn,11223,042400,2048,2000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
89121438,0,2024-03-01,1940,1940,42.659218,-73.797645,ny,albany,12208,001700,2156,6000,4,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Albany County,36001,51081,99474,154101,0.3314774076741877,0.6455117098526291,-0.3140343021784413,0.14551170985262907000,-0.16852259232581230000,
90960909,1070000,2025-07-10,1940,1940,40.592099,-73.944461,ny,brooklyn,11235,059402,2126,2200,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
91056581,146000,2017-02-21,1951,1951,43.08674,-75.661806,ny,oneida,13421,030102,2340,17424,4,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Madison County,36053,18408,14807,34038,0.5408073329807862,0.4350138080968329,0.1057935248839532,-0.06498619190316712000,0.04080733298078620400,
89698669,5000,2018-08-17,1982,1982,42.407617,-75.652788,ny,oxford,13830,970802,1176,95396,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Chenango County,36017,13482,8290,22282,0.6050623821919038,0.3720491876851270,0.2330131945067767,-0.12795081231487299000,0.10506238219190378000,
91792690,168000,1998-10-09,1931,1931,40.587035,-73.704577,ny,east atlantic beach,11561,416300,894,1800,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
90568980,10000,1998-01-07,1975,1993,43.8043,-74.8538,ny,eagle bay,13331,011502,704,14375,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Herkimer County,36043,18870,9937,29319,0.6436099457689552,0.3389269756812988,0.3046829700876564,-0.16107302431870119000,0.14360994576895525000,
90053927,39900,1997-12-30,1951,1951,42.925758,-78.804336,ny,buffalo,14215,004100,1760,3990,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
92723426,163500,1991-09-03,1960,1960,41.477004,-73.550079,ny,patterson,12563,010100,1392,13939,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Putnam County,36079,29283,24953,54989,0.5325246867555329,0.4537816654239939,0.0787430213315389,-0.04621833457600610400,0.03252468675553288000,
92273552,165000,2007-11-09,1965,1965,42.978308,-76.079328,ny,jamesville,13078,015800,2065,37462,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
93265393,425880,2021-05-11,2020,2020,40.593222,-74.067038,ny,staten island,10305,007400,1288,2146,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond County,36085,123320,90997,216153,0.5705218063131208,0.4209842102584743,0.1495375960546464,-0.07901578974152568000,0.07052180631312077000,
92285501,177000,2024-08-01,1920,1920,43.169971,-76.292366,ny,baldwinsville,13027,011500,864,79279,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
90820015,1300000,2023-12-04,1925,1925,40.628918,-74.03146,ny,brooklyn,11209,006400,2651,2904,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
93447138,131000,2015-06-30,1927,1980,44.618817,-75.412735,ny,heuvelton,13654,491700,1352,38768,3,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,St. Lawrence County,36089,24608,19361,44907,0.5479769300999844,0.4311354577237402,0.1168414723762442,-0.06886454227625982000,0.04797693009998438000,
162116144,40200,1999-11-18,1936,1960,42.776746,-73.929432,ny,schenectady,12303,032901,990,6098,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Schenectady County,36093,30741,42465,74826,0.4108331328682543,0.5675166386015557,-0.1566835057333013,0.06751663860155566000,-0.08916686713174571000,
162298802,680000,2017-04-12,2009,2009,41.581685,-73.872684,ny,wappingers falls,12590,190204,4398,41818,5,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Dutchess County,36027,66872,81443,151122,0.4425034078426701,0.5389221953123966,-0.0964187874697264,0.03892219531239660000,-0.05749659215732988400,
92371619,45000,2018-05-03,1982,1982,42.938125,-77.330717,ny,canandaigua,14424,050603,700,15019,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario County,36069,29039,29025,59674,0.4866273418909407,0.4863927338539397,0.0002346080370010,-0.01360726614606028200,-0.01337265810905929900,
93138676,230000,2010-02-23,1952,1952,42.688258,-73.65281,ny,wynantskill,12198,052306,1549,39204,3,1,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,Rensselaer County,36083,36500,40969,79409,0.4596456321071919,0.5159238877205354,-0.0562782556133435,0.01592388772053543500,-0.04035436789280811000,
90857937,163000,2012-12-12,1925,1925,40.619895,-74.001066,ny,brooklyn,11228,019000,3300,1800,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
92698235,428000,2003-07-24,1965,1965,41.38954,-73.711045,ny,mahopac,10541,011600,1232,37000,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Putnam County,36079,29283,24953,54989,0.5325246867555329,0.4537816654239939,0.0787430213315389,-0.04621833457600610400,0.03252468675553288000,
92497289,335000,2021-12-15,1961,1966,41.51956,-74.059941,ny,newburgh,12550,010400,1144,11050,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Orange County,36071,84996,84684,172099,0.4938785234080384,0.4920656133969401,0.0018129100110982,-0.00793438660305989500,-0.00612147659196160500,
92341611,16000,2013-06-18,1940,1940,42.885388,-76.313476,ny,marietta,13110,016801,680,13653,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
91361937,20000,2025-11-10,1800,1800,42.96859,-74.098137,ny,amsterdam,12010,072100,978,160301,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,Montgomery County,36057,12745,7977,21134,0.6030566859089619,0.3774486609255228,0.2256080249834390,-0.12255133907447718000,0.10305668590896189000,
90061413,93000,1998-07-07,1969,1969,42.999249,-78.898503,ny,tonawanda,14150,007800,1730,6962,4,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
89927847,277000,2003-01-21,1971,1971,41.59459,-73.80232,ny,hopewell junction,12533,050103,1988,43560,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Dutchess County,36027,66872,81443,151122,0.4425034078426701,0.5389221953123966,-0.0964187874697264,0.03892219531239660000,-0.05749659215732988400,
91571709,415000,2018-02-22,1923,1923,40.64118,-73.651312,ny,oceanside,11572,413001,1279,3750,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
94871637,629000,2007-06-22,1964,1964,41.315918,-73.793407,ny,yorktown heights,10598,014811,2148,18343,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
92500995,120000,2022-02-07,1900,2005,41.329779,-74.186844,ny,monroe,10950,014101,896,1965,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Orange County,36071,84996,84684,172099,0.4938785234080384,0.4920656133969401,0.0018129100110982,-0.00793438660305989500,-0.00612147659196160500,
92785945,505000,2010-11-30,1950,1950,40.7232,-73.903,ny,flushing,11378,051700,1280,1400,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
89741620,175000,2009-12-03,1995,1995,44.705762,-73.562936,ny,morrisonville,12962,100700,1848,19474,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Clinton County,36019,16514,18364,35437,0.4660101024353077,0.5182154245562548,-0.0522053221209470,0.01821542455625480000,-0.03398989756469228400,
94495573,140000,2001-04-02,1968,1968,41.836081,-74.150102,ny,stone ridge,12484,952901,2110,32670,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Ulster County,36111,37590,57970,97420,0.3858550605625128,0.5950523506466845,-0.2091972900841716,0.09505235064668449000,-0.11414493943748721000,
91891321,10600000,2021-08-26,1899,1899,40.777186,-73.96068,ny,new york,10028,014200,4917,1635,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,New York County,36061,85185,603040,694904,0.1225852779664529,0.8678033224733200,-0.7452180445068671,0.36780332247332004000,-0.37741472203354710000,
164250678,0,2014-01-22,1920,1920,40.856999,-73.882869,ny,bronx,10458,038900,1384,3906,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bronx County,36005,67740,355374,425715,0.1591205383883584,0.8347697403192277,-0.6756492019308693,0.33476974031922770000,-0.34087946161164160000,
94939004,1555000,2013-07-29,1997,1997,41.136815,-73.670495,ny,armonk,10504,012304,4612,101930,0,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
90495352,273000,2023-04-04,1960,1960,42.169312,-74.013303,ny,palenville,12463,081101,1215,41818,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Greene County,36039,14271,10346,25194,0.5664443915217909,0.4106533301579741,0.1557910613638168,-0.08934666984202588000,0.06644439152179094000,
89814006,150000,2004-08-02,1975,1975,42.10187,-74.802051,ny,andes,13731,970700,1738,135036,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Delaware County,36025,13387,9143,23025,0.5814115092290988,0.3970901194353963,0.1843213897937025,-0.10290988056460370000,0.08141150922909879000,
91154529,60000,1997-07-21,1922,1922,43.151719,-77.550469,ny,rochester,14610,007700,1494,4800,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
94957191,575000,2014-08-15,1976,1976,41.27891,-73.791467,ny,yorktown heights,10598,014808,2405,43560,4,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
89173885,269500,2012-07-13,1985,1985,42.594749,-73.802751,ny,glenmont,12077,014303,2168,15246,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Albany County,36001,51081,99474,154101,0.3314774076741877,0.6455117098526291,-0.3140343021784413,0.14551170985262907000,-0.16852259232581230000,
93476842,375000,2023-11-13,1986,1986,43.087115,-73.765802,ny,saratoga springs,12866,061102,2570,20473,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Saratoga County,36091,61305,68471,132655,0.4621386302815574,0.5161584561456409,-0.0540198258640834,0.01615845614564093000,-0.03786136971844262000,
93017211,720000,2018-10-03,1993,1993,40.694704,-73.799367,ny,jamaica,11433,025401,2072,2194,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
90871515,1290000,2024-11-14,1960,1960,40.60278,-74.010058,ny,brooklyn,11214,017600,2280,1923,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
91227596,290000,2024-07-30,1950,1950,43.215398,-77.658005,ny,rochester,14616,013902,1624,20937,3,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
90800910,686000,2007-03-02,1935,1935,40.619872,-73.993862,ny,brooklyn,11204,025200,2530,2013,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
164258196,1325000,2021-10-22,1913,1913,40.681098,-74.010115,ny,brooklyn,11231,005303,1370,60522,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
89538513,33000,2011-10-31,1914,1950,42.10668,-79.23918,ny,jamestown,14701,030200,2408,5100,5,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Chautauqua County,36013,34853,23087,59304,0.5877006610009443,0.3892992041009038,0.1984014569000405,-0.11070079589909620000,0.08770066100094431000,
94826282,480000,2005-03-29,1891,1891,40.967612,-73.735007,ny,mamaroneck,10543,007300,2167,5227,5,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
163891719,525000,2022-05-17,2001,2001,43.106155,-73.880163,ny,greenfield center,12833,060602,980,710028,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Saratoga County,36091,61305,68471,132655,0.4621386302815574,0.5161584561456409,-0.0540198258640834,0.01615845614564093000,-0.03786136971844262000,
91264080,153000,2019-09-11,1956,1986,43.16042,-77.492425,ny,rochester,14625,011503,1056,20038,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
94327498,165000,2017-01-18,2012,2012,40.794,-72.8708,ny,shirley,11967,159513,1200,3920,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk County,36103,381253,381021,771541,0.4941448348175923,0.4938441379006430,0.0003006969169492,-0.00615586209935697900,-0.00585516518240769600,
92310667,225000,2024-02-05,1992,1992,43.108936,-76.175994,ny,liverpool,13088,013500,1248,2250,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
91431951,550000,2013-07-23,1933,1933,40.742246,-73.627748,ny,mineola,11501,303700,1626,5000,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
92327057,300000,2009-09-02,1964,1970,42.90459,-76.422746,ny,skaneateles,13152,016700,1436,26572,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
93015990,385000,2013-05-23,1930,1930,40.705816,-73.741047,ny,queens village,11429,058200,1532,3000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
89103125,1700,2012-10-09,2006,2006,42.656677,-73.826813,ny,slingerlands,12159,014100,1548,8276,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Albany County,36001,51081,99474,154101,0.3314774076741877,0.6455117098526291,-0.3140343021784413,0.14551170985262907000,-0.16852259232581230000,
91302219,67500,1994-05-31,1987,1987,43.126328,-77.4496,ny,penfield,14526,011601,1040,2178,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
90285068,58000,1994-04-08,1989,1989,42.53168,-78.661762,ny,springville,14141,015800,1120,64904,3,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
90458870,57000,2022-11-28,1900,1920,42.994469,-78.162838,ny,batavia,14020,951000,2266,3861,5,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Genesee County,36037,18876,9625,29217,0.6460622240476435,0.3294314953622890,0.3166307286853544,-0.17056850463771100000,0.14606222404764346000,
89858857,64000,1998-06-11,1974,1974,41.505735,-73.981536,ny,beacon,12508,210201,1282,3485,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,Dutchess County,36027,66872,81443,151122,0.4425034078426701,0.5389221953123966,-0.0964187874697264,0.03892219531239660000,-0.05749659215732988400,
94907650,616614,1996-07-26,1996,1996,41.00342,-73.845999,ny,ardsley,10502,010701,3448,23958,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
152382927,1525000,2014-01-27,1928,1928,40.944975,-73.76828,ny,larchmont,10538,007000,4135,10890,4,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
175252015,1282995,2023-10-23,1900,1900,40.696572,-73.9921,ny,brooklyn,11201,000502,813,2500,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
94497877,234500,2013-07-26,2011,2011,41.590823,-74.015861,ny,marlboro,12542,953900,1796,216058,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Ulster County,36111,37590,57970,97420,0.3858550605625128,0.5950523506466845,-0.2091972900841716,0.09505235064668449000,-0.11414493943748721000,
93743872,73500,2018-07-19,1910,1910,42.563474,-77.589658,ny,wayland,14572,960400,1540,12429,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Steuben County,36101,29474,15790,46178,0.6382693057300013,0.3419377192602538,0.2963315864697475,-0.15806228073974620000,0.13826930573000130000,
164719204,139000,2012-06-29,1938,1938,42.897452,-77.285678,ny,canandaigua,14424,050900,1680,7986,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Ontario County,36069,29039,29025,59674,0.4866273418909407,0.4863927338539397,0.0002346080370010,-0.01360726614606028200,-0.01337265810905929900,
89298857,439000,2018-04-05,1930,2017,40.845592,-73.832504,ny,bronx,10461,026602,1644,2500,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bronx County,36005,67740,355374,425715,0.1591205383883584,0.8347697403192277,-0.6756492019308693,0.33476974031922770000,-0.34087946161164160000,
89745129,310000,2018-08-14,2000,2000,42.3468,-73.5802,ny,chatham,12037,000700,2480,175547,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia County,36021,14464,20386,35522,0.4071842801644051,0.5738978661111424,-0.1667135859467371,0.07389786611114235000,-0.09281571983559489000,
93512082,10000,2005-05-06,2006,2006,42.928056,-73.957126,ny,ballston lake,12019,061600,2241,206910,3,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Saratoga County,36091,61305,68471,132655,0.4621386302815574,0.5161584561456409,-0.0540198258640834,0.01615845614564093000,-0.03786136971844262000,
89968891,225000,2006-12-06,1953,1973,41.708782,-73.899709,ny,poughkeepsie,12603,140301,776,4792,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Dutchess County,36027,66872,81443,151122,0.4425034078426701,0.5389221953123966,-0.0964187874697264,0.03892219531239660000,-0.05749659215732988400,
91677398,357000,2013-08-12,1962,1962,40.69024,-73.537781,ny,north bellmore,11710,414900,2101,7872,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
